respondent_id,probability_xyz,probability_seasonal
28226,0.0716510052098169,0.1390528943719028
28227,0.12469094432060183,0.9045854306716555
28228,0.09650419541870688,0.6632063069174664
28229,0.8359807229743796,0.6701867282783903
28230,0.05376781694811097,0.1244136028012724
28231,0.5893889937566675,0.6539854050390007
28232,0.3372987915081828,0.4649349372841421
28233,0.12490416741889775,0.1484775624052171
28234,0.7111475944789997,0.9015352406503008
28235,0.06385504125243052,0.33505632032595173
28236,0.07478637078846993,0.13482695737382372
28237,0.08603111650434443,0.18176857223470447
28238,0.12864568890918235,0.7944829886807416
28239,0.09787440504603269,0.3991254765685674
28240,0.2456908082648572,0.12391724816740854
28241,0.07333584927633892,0.13897938298301138
28242,0.41709909579476095,0.7373013699837774
28243,0.06997763913053198,0.19526965263021315
28244,0.07784867903676451,0.8126353765444159
28245,0.09626009074594986,0.5669070005291524
28246,0.05957282759261355,0.11139955670255441
28247,0.6161505721493076,0.1701126996048539
28248,0.14497608215603963,0.40719499187621794
28249,0.06655030880085402,0.306718932663599
28250,0.11913250025128752,0.8049231951418446
28251,0.18927827965398863,0.8376126059568211
28252,0.08603111650434443,0.2568956129854877
28253,0.3776514376270282,0.8601176685378483
28254,0.12074762803762572,0.18524678125731908
28255,0.35661232854615466,0.7702841124447934
28256,0.852161541384064,0.8388681869617596
28257,0.061569150354405744,0.15886926215105177
28258,0.07147421639735238,0.1228239644561613
28259,0.07346142807268943,0.8472126170289889
28260,0.3348623595139062,0.26927665692167635
28261,0.4328080499241013,0.6365522743228301
28262,0.08445751779741074,0.1202240575991073
28263,0.07729130867453411,0.1737808133544675
28264,0.15463876986614733,0.7679304199335474
28265,0.06483210967171459,0.7483780955521477
28266,0.052628580131184606,0.11950889911046791
28267,0.09253650749318267,0.48719826586446174
28268,0.07220552916819785,0.1438141931158691
28269,0.11924506719422803,0.2513183150265611
28270,0.10088249857880334,0.8686427569400283
28271,0.7196616575000946,0.31654459994516143
28272,0.09906373681900055,0.7055402031850522
28273,0.12568530614049261,0.5627535345623832
28274,0.5924334082331105,0.8850217029807452
28275,0.15847803681391645,0.6804234067711513
28276,0.2736937315350057,0.7701743741510245
28277,0.05291605441054735,0.11975548114243684
28278,0.4181059938321313,0.8060510584110331
28279,0.7413567955828736,0.8307036086445173
28280,0.06321229902653418,0.1881927419411646
28281,0.052770533157769105,0.11635113848107739
28282,0.06404774769049339,0.10475690884585033
28283,0.1363163069741288,0.2834415635938673
28284,0.6842569129069572,0.4486390832297963
28285,0.3194810204168559,0.4840353864737474
28286,0.09060117407772865,0.5772745276340415
28287,0.0821541096556168,0.25102954819599405
28288,0.14297442106625452,0.21085143540714993
28289,0.056224921240521954,0.10167643185921722
28290,0.07445274967257061,0.11054969636541129
28291,0.5312036994529791,0.8510674091542283
28292,0.07135741520038442,0.13667012328597836
28293,0.07075271167203213,0.2241911312741641
28294,0.6244265806577873,0.8740577715871927
28295,0.07474486371184579,0.4899717590700779
28296,0.5400753476146356,0.6549452347550647
28297,0.06636469011876091,0.0999393121429311
28298,0.07705239397129185,0.8290259643468366
28299,0.1004669927576649,0.1655663408531204
28300,0.05988404261530029,0.4174347128249033
28301,0.06346184303611557,0.14227160633081676
28302,0.07323253441949958,0.2119016573425351
28303,0.8511658685011982,0.9018116722030542
28304,0.09906373681900055,0.5254943618799677
28305,0.060776636433599034,0.11205672606813215
28306,0.07147421639735238,0.08884065192508353
28307,0.2087204732908378,0.6141092998263321
28308,0.3429161908206386,0.909118218793628
28309,0.056435084474938516,0.12515946192866073
28310,0.15723606949876434,0.1560216411452193
28311,0.09023909791883394,0.9066520764309411
28312,0.06862474565424276,0.6698123480443408
28313,0.06558410870458302,0.2635046760782878
28314,0.0716510052098169,0.2797550006996301
28315,0.7410875066644471,0.8825110449503272
28316,0.056694408329949805,0.1435008913518402
28317,0.08603111650434443,0.2028685450212912
28318,0.05317798195691094,0.13385068171335265
28319,0.06709181358267556,0.15369721675540246
28320,0.6668963532429854,0.8569049887540646
28321,0.22792040809813274,0.9035394049492199
28322,0.3048545255451696,0.5078664082816332
28323,0.1487604576165469,0.5413737504894618
28324,0.06875559946678217,0.9167355932669633
28325,0.07146976321042646,0.8651398712997408
28326,0.1861914639841973,0.3941118038563729
28327,0.6618020241633568,0.5375824929172607
28328,0.5597480858970619,0.3577945159023201
28329,0.17449095453632843,0.17731232161136387
28330,0.13373081801624193,0.13740227281968212
28331,0.07415681849001722,0.14484562903712592
28332,0.054137821661275565,0.11697511154092169
28333,0.1336106621504816,0.30608162822438534
28334,0.09948046349825952,0.16624674136706463
28335,0.05957282759261355,0.14943485351881955
28336,0.11694696342255383,0.14338525711739195
28337,0.06654013918120782,0.14149105814716675
28338,0.07725884437935872,0.1593003171855274
28339,0.7664917540108148,0.8860646284706422
28340,0.12895906531194162,0.33628666375289185
28341,0.6021793893259362,0.8823393360193701
28342,0.19089546672519048,0.174441937278695
28343,0.36404869627269487,0.8341464880797707
28344,0.07455191655671702,0.6761722692095894
28345,0.0812269065308229,0.7913592726437011
28346,0.31535536684177445,0.3991254765685674
28347,0.1594706891627975,0.5883543151321738
28348,0.07576621941842777,0.4099586018755665
28349,0.05317798195691094,0.11771476557165705
28350,0.7254172489759283,0.8248335428165446
28351,0.09136736999121099,0.7064237518077893
28352,0.16267713273587317,0.24208452792272991
28353,0.3985486224967774,0.693807720649823
28354,0.055772603579663495,0.11936610140543272
28355,0.20774287970664357,0.5558298617408535
28356,0.07223901374757817,0.7571887930546133
28357,0.05813884805548648,0.11112329254665199
28358,0.2784560357010403,0.7814780899206913
28359,0.07889624380552458,0.8953835291912029
28360,0.6039506666230126,0.7654521137979852
28361,0.13579836466376227,0.22122973939618717
28362,0.1007631000610989,0.9024276858979529
28363,0.5839797690667892,0.8871801474990015
28364,0.7395527578614216,0.8728369446839087
28365,0.06293891366799197,0.11864613865945423
28366,0.056327439289529234,0.12468583900052803
28367,0.11940482391512104,0.2847831243826596
28368,0.6468378791451929,0.8902985214964211
28369,0.058919765193771706,0.11544520333462185
28370,0.16987517337241534,0.7178715545758403
28371,0.11924506719422803,0.20249621819861663
28372,0.058323170978478715,0.11263724143801011
28373,0.11924506719422803,0.1585535260870131
28374,0.06705640780987637,0.12960674834182723
28375,0.18959746110549255,0.18325427720262866
28376,0.09586391830497966,0.5015183504420418
28377,0.09672707012750208,0.23914897778021113
28378,0.05317798195691094,0.1187169164917995
28379,0.0767972652472554,0.1811571488155405
28380,0.14497608215603963,0.22270053080789176
28381,0.6952975268151828,0.8353246444712523
28382,0.08603111650434443,0.16624674136706463
28383,0.05988404261530029,0.1307920298394294
28384,0.1085891067754006,0.1276605239927839
28385,0.6608379067999978,0.8829947003684706
28386,0.09498324534024916,0.23502091694557942
28387,0.1267206716322816,0.8595075090376232
28388,0.35028990213844763,0.2554301206406991
28389,0.05957282759261355,0.0996194585671991
28390,0.5660962834628136,0.8794600568727022
28391,0.10907943501452354,0.15369721675540246
28392,0.33079873786747366,0.7050314150017568
28393,0.08703888135878583,0.9080288970955988
28394,0.059753943183702696,0.31247946802632875
28395,0.05777148081239621,0.8382849728378817
28396,0.09251474208027342,0.18325427720262866
28397,0.2727096611856096,0.8354234861054411
28398,0.08690754973255489,0.13141150487420744
28399,0.8499875761367278,0.880059857899809
28400,0.0547557109494246,0.86534587419481
28401,0.05669305281361245,0.11474986760669653
28402,0.15997208519844505,0.5525814245407664
28403,0.25372591278788603,0.4657739088622158
28404,0.07547600680143227,0.8332684533196136
28405,0.053450976415529754,0.11326808760513779
28406,0.08603111650434443,0.18176857223470447
28407,0.7892671867853039,0.6272268774201863
28408,0.09932273892032048,0.9071471194096088
28409,0.052938625226748796,0.13385068171335265
28410,0.6630794269476802,0.8272568384770722
28411,0.3422392123013877,0.1262677265296598
28412,0.8354743748113055,0.8730869096883636
28413,0.11104986752329603,0.18157772317745052
28414,0.8454684933992382,0.8754831704867116
28415,0.0540148459896672,0.15832062469526728
28416,0.06508021660313487,0.2563222340100751
28417,0.08603111650434443,0.2028685450212912
28418,0.6993499234210254,0.791267436283538
28419,0.777279822593572,0.8518222399038735
28420,0.6705866303126491,0.8609594116300744
28421,0.057499597862521006,0.4331088077075676
28422,0.1336106621504816,0.231461413307628
28423,0.0821541096556168,0.1961500576313032
28424,0.46132601235940895,0.1363809308124147
28425,0.07333584927633892,0.12406955629357654
28426,0.07495783238835829,0.40528183922463173
28427,0.6761594868500825,0.1528931189117697
28428,0.07063106863843067,0.8554027970663242
28429,0.19080642707816778,0.08682523944564133
28430,0.7175773126576199,0.8118502021265817
28431,0.8049164666097975,0.8244659094087007
28432,0.05613068392968803,0.32138461668600593
28433,0.46098326408910806,0.5854677969690655
28434,0.0795494150780423,0.6392016225335531
28435,0.19233700423824662,0.8686288728263003
28436,0.08358000609882006,0.07878656543796386
28437,0.0976507053892176,0.2354807565710465
28438,0.058857309790773686,0.13733427775870455
28439,0.07705896316346592,0.1273119571097715
28440,0.06113841580646806,0.9206139883840179
28441,0.756048025813682,0.8830022136727694
28442,0.08844465838722466,0.8251990506317188
28443,0.6280363961957013,0.8276962422973503
28444,0.383085864174531,0.47589689045524036
28445,0.08453652490594848,0.19872467884434808
28446,0.07933325807156491,0.3758849775828878
28447,0.24593792407941056,0.27166024246326864
28448,0.6149263572430131,0.1260827839610152
28449,0.09701977359811734,0.22321910097047937
28450,0.0794288104991303,0.49427875524886683
28451,0.05571863715869408,0.183027084395645
28452,0.07333584927633892,0.137894504414351
28453,0.05537257065361882,0.5054974441885433
28454,0.1172573711343226,0.12916918108314906
28455,0.7035626880504959,0.8871181983885976
28456,0.10438468448511792,0.2178459350061538
28457,0.413750434334166,0.8248335428165446
28458,0.09906373681900055,0.6057070272839038
28459,0.0700882020060143,0.12551116577941362
28460,0.06774105366825364,0.09015050230895207
28461,0.11418900088495457,0.16808883150704693
28462,0.05880902664248793,0.17717418915155606
28463,0.5211925110614609,0.10628806793924757
28464,0.07889814957490848,0.5170663404649588
28465,0.5554290731784073,0.39294180898571573
28466,0.09624105838594833,0.13176645802084408
28467,0.3558225884250114,0.7429758269599984
28468,0.11447426426692074,0.1642789539129134
28469,0.2091769374125348,0.08996427743987612
28470,0.08603111650434443,0.2028685450212912
28471,0.06282233077795417,0.8880051940597357
28472,0.09135985283453507,0.3922939884379484
28473,0.05729217281381416,0.18370185468347577
28474,0.07021992234243564,0.30776575135492973
28475,0.6775547961953913,0.5415628868192854
28476,0.07726788008235821,0.16819790847209115
28477,0.05957282759261355,0.11435165906873862
28478,0.16987517337241534,0.5356659026085905
28479,0.316500956634849,0.4149267897997899
28480,0.08901648634790238,0.40528183922463173
28481,0.05324727007534555,0.5622011595214015
28482,0.33079873786747366,0.7737875821961193
28483,0.07533624715380374,0.5921644705868057
28484,0.08397511349261814,0.6790835590340376
28485,0.07726788008235821,0.13695186589834
28486,0.08836115310534819,0.1561760929302344
28487,0.05499343227031154,0.12344217723913846
28488,0.20499319821540465,0.8352873995860388
28489,0.5460486951411155,0.21720589166515847
28490,0.06375464043651012,0.5337904962703959
28491,0.06922803689170685,0.6226136621607359
28492,0.16690910023186023,0.5226446099994193
28493,0.06195875114230983,0.11939497119986196
28494,0.746680421674006,0.5844702122226121
28495,0.05657706488144654,0.11025599718276413
28496,0.11704434947550621,0.9116781869280065
28497,0.06629006721304863,0.17313553795919212
28498,0.10336088720608438,0.2667179809735106
28499,0.09787440504603269,0.797660000580575
28500,0.0780627055319093,0.2507250344800075
28501,0.21153187722187924,0.7734234345168423
28502,0.08603111650434443,0.2028685450212912
28503,0.5470254303440907,0.5375824929172607
28504,0.08690754973255489,0.11994722615990862
28505,0.0700882020060143,0.09736090218338928
28506,0.8354743748113055,0.8365687781965909
28507,0.05745371243680499,0.11209537741544147
28508,0.6862757462883629,0.6365522743228301
28509,0.06803683082703818,0.3054213104692253
28510,0.4420741861548414,0.3741519072747484
28511,0.13390714001026313,0.7973460716324768
28512,0.0821541096556168,0.18046676905042383
28513,0.3187691946877354,0.8027686191054992
28514,0.12127331705768069,0.3284246665845023
28515,0.0664150196063288,0.11263724143801011
28516,0.17081885651852763,0.5002791846975286
28517,0.07873451017132914,0.21649500007313188
28518,0.1275657940064793,0.8049641411165996
28519,0.11801780947623648,0.1947434504807575
28520,0.12795956430397307,0.16464680930302958
28521,0.1972584127571157,0.8375035273106025
28522,0.46876666609991374,0.7883544546764286
28523,0.14004403287961556,0.17890310916899946
28524,0.22156553812827118,0.19460478508264975
28525,0.0821541096556168,0.18046676905042383
28526,0.09264091720535635,0.12344981514800374
28527,0.07784867903676451,0.5787146345024002
28528,0.26776424347390876,0.4580427364759559
28529,0.09284064367938176,0.10740444026170762
28530,0.14262589468774323,0.9006050946860474
28531,0.08603111650434443,0.16624674136706463
28532,0.06742970756816294,0.1168268424104579
28533,0.0794288104991303,0.16429572023654782
28534,0.07333584927633892,0.13897938298301138
28535,0.07333584927633892,0.137894504414351
28536,0.11112566927359016,0.6828978730853031
28537,0.07049408953519502,0.5097577747401694
28538,0.7055868546172678,0.705123180386677
28539,0.052911264473580445,0.1411274791971552
28540,0.09437404858771482,0.919552376172515
28541,0.3906807442222687,0.8418951115321259
28542,0.08084184597799987,0.13740227281968212
28543,0.1336106621504816,0.30608162822438534
28544,0.3335177551649997,0.5418306341491369
28545,0.1215851982579046,0.719379173161493
28546,0.17081885651852763,0.2554301206406991
28547,0.08028186957550149,0.632502845144077
28548,0.057703009276488956,0.16683007508468056
28549,0.0711889070659026,0.2269507197796084
28550,0.07168347224107019,0.6199684797197803
28551,0.3110855293828479,0.77851219434044
28552,0.2913239004832597,0.3888734757324818
28553,0.1594706891627975,0.29138976894035923
28554,0.09731578510199693,0.41148710735417643
28555,0.2137803231524598,0.39058892350638613
28556,0.08056862928211697,0.11515209850688411
28557,0.14729518079285353,0.9008883037463115
28558,0.1145782416891259,0.42766651387903853
28559,0.05638208782375314,0.11472923888301506
28560,0.10953353062989334,0.5170940688677984
28561,0.67067683186815,0.903707951282024
28562,0.10307167128117749,0.12312483034345251
28563,0.08637394451962789,0.25574061360680045
28564,0.09948046349825952,0.11413874866599838
28565,0.09813201027788794,0.4236742295087165
28566,0.09749144571819524,0.5841851548220972
28567,0.07532494499106071,0.12072870061424355
28568,0.12964931063790772,0.5741858448856295
28569,0.2970523294100553,0.6723192965356236
28570,0.05755875872624836,0.1331505966673337
28571,0.061337128190934995,0.23207736015135727
28572,0.05317798195691094,0.1187169164917995
28573,0.591888016830835,0.8957598809270279
28574,0.11104986752329603,0.32142855872593334
28575,0.41941545070405545,0.8233826610977499
28576,0.12414634542584621,0.1939354837350666
28577,0.06884140192902598,0.9130193111756928
28578,0.056224921240521954,0.1330949668169768
28579,0.09906373681900055,0.5254943618799677
28580,0.12223023938460471,0.3689770627012334
28581,0.07129863909806844,0.5602482551521939
28582,0.11603559644090262,0.326288394366426
28583,0.1188990087085681,0.8085261320323649
28584,0.1188990087085681,0.7656460048828001
28585,0.21342081584457703,0.5092113548225967
28586,0.06589219193517361,0.14943485351881955
28587,0.38185127461826374,0.5969460302454984
28588,0.08136087709564764,0.3500924753451736
28589,0.7610864614115548,0.8834016809924559
28590,0.056571979249762816,0.11808896550945773
28591,0.766005281713401,0.876107923043375
28592,0.8511658685011982,0.8731646832067675
28593,0.2582978976812073,0.8316826254869384
28594,0.0821541096556168,0.25102954819599405
28595,0.07471453358923287,0.7702983873733098
28596,0.08011412113612319,0.2446019807870576
28597,0.07784867903676451,0.8126353765444159
28598,0.09288734730398976,0.27223857058295375
28599,0.08603111650434443,0.16624674136706463
28600,0.05843855537379852,0.26929960940742165
28601,0.1972584127571157,0.8375035273106025
28602,0.5470254303440907,0.8500392035611088
28603,0.1447150409330225,0.3238933501873572
28604,0.5101593158951669,0.21814255059484777
28605,0.06504373735717343,0.12436969483213951
28606,0.09948046349825952,0.2028685450212912
28607,0.05610979469059663,0.12499074566339642
28608,0.06964479953958587,0.30061939308846153
28609,0.316500956634849,0.7684166330033981
28610,0.17016126404550044,0.11903412170231203
28611,0.07001853128556947,0.13062573376869618
28612,0.07117073485110133,0.8124886860108097
28613,0.08863163377910968,0.20906734928098974
28614,0.07873451017132914,0.1572569018183613
28615,0.06709181358267556,0.15369721675540246
28616,0.07708649685323571,0.337527430437971
28617,0.07544086651078062,0.13720422211906932
28618,0.08668400237955325,0.12045746446484634
28619,0.316500956634849,0.4580427364759559
28620,0.26649857438893326,0.37580160453739264
28621,0.07115128645177082,0.8870428477547243
28622,0.8119519167552884,0.8532185110606855
28623,0.1791658163976311,0.4791832531506466
28624,0.06385504125243052,0.5289205698189419
28625,0.2566073315228553,0.17028075625246658
28626,0.09787440504603269,0.8463227598202002
28627,0.3372987915081828,0.8060510584110331
28628,0.1594706891627975,0.3600053437759617
28629,0.05487729163874857,0.11314946786811203
28630,0.7708304969116414,0.8857303932594773
28631,0.07891825934299404,0.5069274125598752
28632,0.10888907768344701,0.2413086690035074
28633,0.387273561308706,0.630289051201188
28634,0.3677766881182628,0.37560603556574407
28635,0.22666687402520888,0.8760693484200225
28636,0.07130000386931021,0.5576013820692034
28637,0.5312036994529791,0.8340548468964167
28638,0.06874230413543028,0.158934850735046
28639,0.10475773151410984,0.8551256321228377
28640,0.06252558993565785,0.6566337847296431
28641,0.07424181781622459,0.2828330234339372
28642,0.17081885651852763,0.6023047604783641
28643,0.05778461072281685,0.2716850034013699
28644,0.10661489142563338,0.3565550636511548
28645,0.08615041213210979,0.5256294849328942
28646,0.2202235596025677,0.23885118433098373
28647,0.055458567710580726,0.24576180070822903
28648,0.0640759290034335,0.2415883041439707
28649,0.5847838359474129,0.16353740053838947
28650,0.12693947610525574,0.10937815615851408
28651,0.55083998514002,0.8462228343191687
28652,0.0756713305444257,0.12341987554785129
28653,0.10409695923191453,0.6944862418609457
28654,0.10475773151410984,0.8759660299451912
28655,0.15038142130459706,0.804319285644702
28656,0.7741521554365847,0.8778803540661213
28657,0.06022884079723688,0.168911145713654
28658,0.7610864614115548,0.8847621421984088
28659,0.05588570698565652,0.12682233931143558
28660,0.6902368767227751,0.14914625223313877
28661,0.23096381015039516,0.539873198101112
28662,0.08603111650434443,0.2568956129854877
28663,0.14497608215603963,0.3304119138428999
28664,0.3409847447312628,0.5580046539186347
28665,0.11924506719422803,0.2513183150265611
28666,0.07726889960899509,0.1336520519942293
28667,0.1594706891627975,0.6867701688917559
28668,0.13373081801624193,0.13740227281968212
28669,0.29882365293281016,0.82986818326049
28670,0.12795956430397307,0.16464680930302958
28671,0.11256050389868442,0.13897938298301138
28672,0.06556095822060404,0.44443383183263435
28673,0.0832079294336457,0.7940011367526789
28674,0.08671481933056222,0.10893521161276204
28675,0.4492560736187378,0.8868661429618209
28676,0.0767486085241527,0.6259828470947492
28677,0.09939630052686785,0.8919068877227604
28678,0.06654606979468643,0.27078525257213854
28679,0.11297020069541802,0.7466116583386964
28680,0.09906373681900055,0.39227552141603234
28681,0.13325211146204263,0.8249195349830195
28682,0.605618544208562,0.89079566737494
28683,0.1441523470721227,0.1919060557487836
28684,0.055822051300970295,0.1304184505846874
28685,0.05499343227031154,0.16868532085851298
28686,0.12203879372130717,0.8953101811280405
28687,0.06163486038631506,0.1345991417040773
28688,0.195733829487937,0.8050413264040549
28689,0.40960445961226966,0.8240330432740118
28690,0.11887893089459184,0.517235394585844
28691,0.5237320215271949,0.6205843082625316
28692,0.08845849532351743,0.8783749020117441
28693,0.05951779133786717,0.856077852703468
28694,0.14497608215603963,0.6791971868787455
28695,0.13579836466376227,0.502506283222821
28696,0.07917206067457536,0.25085374825963586
28697,0.1003538529205828,0.7242610757537224
28698,0.8499875761367278,0.8173241002624753
28699,0.08603111650434443,0.2028685450212912
28700,0.13063288583161073,0.9026671259827764
28701,0.10379184496949424,0.13649487573336355
28702,0.08603111650434443,0.3964447540338358
28703,0.16619613934069932,0.667298259853917
28704,0.15658571292811643,0.7944511129155543
28705,0.12309888354857763,0.7835143866717061
28706,0.10012321232370378,0.16560984798632863
28707,0.05747619129041075,0.24643975284846864
28708,0.2168861529088534,0.24777683429393008
28709,0.058919765193771706,0.12519348437915553
28710,0.6914932356925925,0.8832671488699012
28711,0.44564354366481795,0.899770669348791
28712,0.1017015111077238,0.4333314807512879
28713,0.16788139929636564,0.24777683429393008
28714,0.573713460494684,0.23248722604971211
28715,0.3428035693611225,0.8375035273106025
28716,0.06299062289373206,0.13326384167187885
28717,0.10216711307386608,0.72418529968977
28718,0.06000282661672911,0.26074180423994586
28719,0.07649876054034306,0.12566473987915772
28720,0.0756713305444257,0.12516091552424238
28721,0.07532494499106071,0.22501971682982483
28722,0.12077080315721009,0.8305536585626119
28723,0.07346142807268943,0.8472126170289889
28724,0.061097968820041614,0.6868214734293
28725,0.4093852535963618,0.8349514014734328
28726,0.10119626719259339,0.13469261517537304
28727,0.12144847704491349,0.146173680616597
28728,0.0925095852998501,0.21224426379635755
28729,0.38185127461826374,0.776664388355976
28730,0.5495903773199324,0.5057262839871988
28731,0.10216711307386608,0.38501918738344165
28732,0.0821541096556168,0.15897401779077333
28733,0.12620507846053497,0.47955697367415673
28734,0.10810541971441855,0.49901414796838844
28735,0.09135985283453507,0.3922939884379484
28736,0.12074762803762572,0.21085143540714993
28737,0.1614119115460878,0.7347781054255421
28738,0.07063106863843067,0.9155698915218698
28739,0.69972812029396,0.7944949940342605
28740,0.09906373681900055,0.5254943618799677
28741,0.056246440135643894,0.4017615729158973
28742,0.12597562872081433,0.11738746198905314
28743,0.09135985283453507,0.15897401779077333
28744,0.07302229131429687,0.8577580959665043
28745,0.09621400232877747,0.9139977729874658
28746,0.16633295928369546,0.17383377543588932
28747,0.07651641313338049,0.9208382290603919
28748,0.6882483694050087,0.8774473373117879
28749,0.07933325807156491,0.5207149082071064
28750,0.11461746008428292,0.2870143872793934
28751,0.1604632103907937,0.5738181452218305
28752,0.2370073841375737,0.321612257595481
28753,0.2993879617866902,0.100717969098219
28754,0.6144641010883668,0.6775249580880612
28755,0.11670104525105891,0.797660000580575
28756,0.10888907768344701,0.13292300656441144
28757,0.09135985283453507,0.3922939884379484
28758,0.05587112141450678,0.1318604234137611
28759,0.07356264767611587,0.6901553718605791
28760,0.06774543173591328,0.21432919542425613
28761,0.14264567487812665,0.7427171626359245
28762,0.2204605173931787,0.8375035273106025
28763,0.16889075792199226,0.3922939884379484
28764,0.4340561035729768,0.5243929186981301
28765,0.13555712551058058,0.6151639045578895
28766,0.11061596556091745,0.8047984933485012
28767,0.07917206067457536,0.25085374825963586
28768,0.07333584927633892,0.12072870061424355
28769,0.1791658163976311,0.4791832531506466
28770,0.2514578233673793,0.7026074583285207
28771,0.30415336261726,0.8583314571742484
28772,0.0938624688813963,0.5097577747401694
28773,0.16889075792199226,0.18046676905042383
28774,0.7894734925763531,0.8361831571148405
28775,0.0976507053892176,0.4044587512091477
28776,0.08901648634790238,0.526192542716316
28777,0.06914879038190745,0.2453435938016973
28778,0.11890032445779641,0.13050458763706468
28779,0.6412341475538679,0.8923759991959099
28780,0.06774105366825364,0.09015050230895207
28781,0.1614119115460878,0.8366852509083957
28782,0.09023909791883394,0.9131751781207347
28783,0.06297475791549159,0.1561056370314775
28784,0.09813201027788794,0.3368898378289183
28785,0.09225637847422608,0.38148782796486125
28786,0.07110916424870102,0.16707070837632337
28787,0.11924506719422803,0.18733565630693177
28788,0.05583600029301082,0.14430843167875942
28789,0.45043382235626717,0.41117664188830516
28790,0.20157783285256456,0.7290144432943519
28791,0.8038411652813989,0.8774473373117879
28792,0.35028990213844763,0.5002791846975286
28793,0.37424210450650985,0.9041321518596185
28794,0.0700882020060143,0.12551116577941362
28795,0.16788139929636564,0.24777683429393008
28796,0.05376030277397239,0.11840585240788962
28797,0.5627099301710462,0.8825257413413763
28798,0.0829716489919151,0.8756912482596342
28799,0.08394651741836973,0.2913713949913943
28800,0.09669519621299534,0.11817155552037625
28801,0.08723784515575601,0.08685570345815437
28802,0.14658294784772305,0.10305756552202854
28803,0.07471453358923287,0.7702983873733098
28804,0.08364915997501789,0.8759660299451912
28805,0.05813884805548648,0.1043414896846136
28806,0.6193920043283611,0.8097067629020213
28807,0.14970190232644764,0.32540307853683814
28808,0.08070628793568278,0.18808186388572604
28809,0.060956272848721474,0.8974119257768883
28810,0.12750332590767474,0.16503203896496468
28811,0.07544878125386113,0.8124886860108097
28812,0.08595569351221546,0.17286402934191797
28813,0.0933751351470315,0.20129570904675717
28814,0.15997208519844505,0.4064418166908838
28815,0.1377744190761314,0.2787759006272773
28816,0.0633672052559596,0.23511741959922713
28817,0.05987730288995023,0.23193387893137155
28818,0.07246839737450805,0.32806943178838416
28819,0.07312174464014909,0.5206193400602682
28820,0.06434600502994191,0.11684491275364757
28821,0.08603111650434443,0.18176857223470447
28822,0.09251474208027342,0.20129570904675717
28823,0.12455393484763409,0.8192452910539945
28824,0.7255464975102012,0.8794249161047858
28825,0.0821541096556168,0.3922939884379484
28826,0.16832487089942055,0.25102954819599405
28827,0.7916374203284334,0.787375901456973
28828,0.09529305119067588,0.1687446954579683
28829,0.11479087690752124,0.16808883150704693
28830,0.0795494150780423,0.6160432937901105
28831,0.08603111650434443,0.16624674136706463
28832,0.08603111650434443,0.2568956129854877
28833,0.07246839737450805,0.32806943178838416
28834,0.3395917562316693,0.7330350537181847
28835,0.1885798309986492,0.31275390937765774
28836,0.059133121062153966,0.6016858264578835
28837,0.8008661571200127,0.8717880757632177
28838,0.19973897372080215,0.8571139871341692
28839,0.5619216618750973,0.8112501020498496
28840,0.08844465838722466,0.7663547911148112
28841,0.09565793975283786,0.19949557205473598
28842,0.2262732552298315,0.17956691705252947
28843,0.1854231489439736,0.843771758685003
28844,0.08070628793568278,0.1805631964589321
28845,0.09251474208027342,0.15798541184685433
28846,0.46876666609991374,0.7883544546764286
28847,0.0714812472853668,0.15231310744029766
28848,0.1257816940005016,0.40370536059377865
28849,0.08674365323399978,0.14678574026845898
28850,0.06058396061536974,0.14065029398388126
28851,0.06234040878955715,0.0892030830547367
28852,0.2704011713125773,0.7817624539450371
28853,0.07333584927633892,0.137894504414351
28854,0.08698672070475395,0.8919070175463428
28855,0.12074762803762572,0.1189287802763972
28856,0.056341111659762196,0.6088188996310281
28857,0.07026854728158616,0.5953204782772807
28858,0.08950489800605982,0.7859786558874955
28859,0.08318806228682772,0.10865322579774522
28860,0.13269004193356423,0.20339317070673998
28861,0.7107798974962651,0.8225438353916321
28862,0.3250687755497065,0.6734322876543212
28863,0.14131151203816605,0.8759660299451912
28864,0.4155811848793753,0.6735108341704733
28865,0.1307714635789531,0.887282919897354
28866,0.2611100634960808,0.39389676126041195
28867,0.11384283640698933,0.38658726349315
28868,0.07725884437935872,0.12422595378073577
28869,0.09135985283453507,0.18046676905042383
28870,0.05971764736648663,0.11348085920215209
28871,0.07271273794950224,0.12499553860762398
28872,0.0927066240027888,0.8102039677524728
28873,0.056423976416905525,0.11947676548466497
28874,0.08364915997501789,0.831369069458244
28875,0.24593792407941056,0.7292864648614837
28876,0.11533691130127975,0.6276150480331817
28877,0.05767946020103437,0.13503069984333682
28878,0.0785105693334616,0.12378197825236373
28879,0.1665853181594518,0.35569086838477393
28880,0.5495903773199324,0.664621426157545
28881,0.13475889767946095,0.14913412318618552
28882,0.5886698422396757,0.43418395553622136
28883,0.4716863421820178,0.765056010824263
28884,0.3449873404066276,0.13091142869846564
28885,0.05934938347609454,0.21644480046413045
28886,0.09948046349825952,0.2028685450212912
28887,0.061569150354405744,0.1291543785456212
28888,0.07011690336328273,0.12827120949825127
28889,0.07049230626680984,0.1217323243023808
28890,0.08596501799275667,0.5637135388010974
28891,0.07415681849001722,0.13243967542674975
28892,0.08690754973255489,0.13141150487420744
28893,0.1066336966440784,0.5533623215598737
